	SYMBOL	ENTREZID
7227	PPDPF	79144
7228	PSME3	10197
7229	NUAK2	81788
7230	FGD6	55785
7231	RPL10	6134
7232	PLSCR4	57088
7233	ABTB1	80325
7234	YOD1	55432
7235	RILP	83547
7236	HOOK3	84376
7237	TMEM42	131616
7238	FBXL6	26233
7239	PTGES2	80142
7240	IGIP	492311
7241	JPH1	56704
7242	BPNT1	10380
7243	CSE1L	1434
7244	RAD9A	5883
7245	MPG	4350
7246	MORC4	79710
7247	PPIA	5478
7248	SLC16A3	9123
7249	FKBP11	51303
7250	TUBGCP3	10426
7251	CCNL1	57018
7252	EXOSC5	56915
7253	IL13RA1	3597
7254	PDCD11	22984
7255	DNAJC3	5611
7256	B4GALT1	2683
7257	TWSG1	57045
7258	MSRB1	51734
7259	SEC11C	90701
7260	NPAS2	4862
7261	PHF7	51533
7262	GEMIN4	50628
7263	PEX7	5191
7264	HEATR1	55127
7265	RGPD8	727851
7266	TRRAP	8295
7267	OSBP2	23762
7268	MTHFD2	10797
7269	EAF2	55840
7270	FPGT	8790
7271	MAP3K5	4217
7272	CDK5RAP2	55755
7273	ZNF737	100129842
7274	NPHP3	27031
7275	MYCT1	80177
7276	CYP2J2	1573
7277	TCF7L2	6934
7278	BTBD8	284697
7279	RB1	5925
7280	KLHDC8B	200942
7281	NLE1	54475
7282	NRDE2	55051
7283	EMP3	2014
7284	SYCP2	10388
7285	AAMDC	28971
7286	DUS3L	56931
7287	KDM5C	8242
7288	TCF4	6925
7289	PAICS	10606
7290	WDR35	57539
7291	TM4SF18	116441
7292	TMEM92	162461
7293	ATL1	51062
7294	EME1	146956
7295	TMEM184A	202915
7296	ADPRHL1	113622
7297	SERPINH1	871
7298	ALDH6A1	4329
7299	EIF4A2	1974
7300	TMEM19	55266
7301	VPS35	55737
7302	GTF2H5	404672
7303	SMARCC1	6599
7304	NCAM1	4684
7305	TAF4	6874
7306	MBP	4155
7307	ZKSCAN1	7586
7308	GALM	130589
7309	PRRG1	5638
7310	ZNF133	7692
7311	SCARF1	8578
7312	TRIB1	10221
7313	ATP10B	23120
7314	ATG4A	115201
7315	REXO1	57455
7316	ARMC2	84071
7317	PLEKHO1	51177
7318	TMEM123	114908
7319	NMI	9111
7320	ASAH1	427
7321	DHRS4	10901
7322	RND1	27289
7323	PSME2	5721
7324	C1QTNF1	114897
7325	IFI27L1	122509
7326	PTPN12	5782
7327	STARD3NL	83930
7328	DNAJC28	54943
7329	CEP85	64793
7330	TINAGL1	64129
7331	DIP2C	22982
7332	B3GNT8	374907
7333	SREBF1	6720
7334	BOK	666
7335	PYCR1	5831
7336	PIGA	5277
7337	OLFML2A	169611
7338	HSPE1	3336
7339	FEZ1	9638
7340	DPH5	51611
7341	VPS72	6944
7342	MMRN2	79812
7343	AIFM2	84883
7344	STOX2	56977
7345	ATP2C2	9914
7346	LPCAT2	54947
7347	SERF1B	728492
7348	PPP1R18	170954
7349	CDC42BPG	55561
7350	SUCLG2	8801
7351	LURAP1L	286343
7352	KIF20B	9585
7353	DYRK3	8444
7354	NOP56	10528
7355	RNF32	140545
7356	STEAP4	79689
7357	KCTD14	65987
7358	PDLIM7	9260
7359	GALK1	2584
7360	OAT	4942
7361	PON2	5445
7362	KMO	8564
7363	SLC22A18	5002
7364	TNFRSF10A	8797
7365	DDX52	11056
7366	UBE2J1	51465
7367	MSANTD2	79684
7368	HES1	3280
7369	TICAM1	148022
7370	CDK14	5218
7371	CASKIN2	57513
7372	CSTF2	1478
7373	PPP2R2A	5520
7374	MAP3K12	7786
7375	TPR	7175
7376	AGA	175
7377	SULT1A4	445329
7378	PHLDA3	23612
7379	DDX21	9188
7380	CCT3	7203
7381	C18orf54	162681
7382	EIF4A1	1973
7383	CNPY3	10695
7384	CPNE5	57699
7385	NEU4	129807
7386	ERBB3	2065
7387	NPM1	4869
7388	SALL1	6299
7389	NDUFS2	4720
7390	LACTB2	51110
7391	DZIP1	22873
7392	ZNF502	91392
7393	RPL24	6152
7394	RPL13	6137
7395	HIF1A	3091
7396	EFCAB2	84288
7397	HCN3	57657
7398	ENO3	2027
7399	CLCN2	1181
7400	TCFL5	10732
7401	TUT1	64852
7402	HIP1R	9026
7403	CLDN12	9069
7404	RPL11	6135
7405	TIAM1	7074
7406	LIN9	286826
7407	FOXF2	2295
7408	SLC10A5	347051
7409	TNFAIP8L1	126282
7410	AP3S2	10239
7411	HNF4A	3172
7412	NOSTRIN	115677
7413	TTC19	54902
7414	STK38L	23012
7415	TIGD1	200765
7416	IKZF4	64375
7417	DNAJC15	29103
7418	EBPL	84650
7419	TP53BP1	7158
7420	CHP1	11261
7421	MAL2	114569
7422	TUFT1	7286
7423	CORO7-PAM16	100529144
7424	SIGLEC10	89790
7425	CUEDC1	404093
7426	TAF4B	6875
7427	PC	5091
7428	ITPKC	80271
7429	CASP4	837
7430	RNASEH2A	10535
7431	CMPK1	51727
7432	PRIM1	5557
7433	C17orf67	339210
7434	LPCAT1	79888
7435	APOBEC3D	140564
7436	CCND2	894
7437	EIF5B	9669
7438	GPX3	2878
7439	BCAR3	8412
7440	PRR5	55615
7441	OGFRL1	79627
7442	AMACR	23600
7443	NEIL3	55247
7444	PLA2G6	8398
7445	COG3	83548
7446	RPTOR	57521
7447	AKR7A2	8574
7448	KATNAL1	84056
7449	CD300LF	146722
7450	GBGT1	26301
7451	POLR1A	25885
7452	DNAJC25-GNG10	552891
7453	GNRH1	2796
7454	S1PR2	9294
7455	EFHC1	114327
7456	C11orf71	54494
7457	SERPINB1	1992
7458	STARD8	9754
7459	FMR1	2332
7460	UBC	7316
7461	BAIAP2	10458
7462	DCAF15	90379
7463	SUPT3H	8464
7464	GPI	2821
7465	GK5	256356
7466	PIGC	5279
7467	VAMP1	6843
7468	METTL18	92342
7469	GNB2	2783
7470	RBBP7	5931
7471	MTA3	57504
7472	FAM222A	84915
7473	SLC35F2	54733
7474	GNS	2799
7475	LAMB2	3913
7476	ZNF783	100289678
7477	PEMT	10400
7478	ITGB3	3690
7479	GSKIP	51527
7480	MAN2C1	4123
7481	MRPL2	51069
7482	SOCS6	9306
7483	RFTN2	130132
7484	TTYH2	94015
7485	PEX11B	8799
7486	ULK1	8408
7487	ATP1A2	477
7488	UNC5C	8633
7489	GTF2F2	2963
7490	GSTP1	2950
7491	ZNF585B	92285
7492	ADAP1	11033
7493	LRFN4	78999
7494	CADM4	199731
7495	CDC42EP5	148170
7496	FGF2	2247
7497	PFDN2	5202
7498	PELO	53918
7499	CDK3	1018
7500	PCID2	55795
7501	RNASE6	6039
7502	FTSJ1	24140
7503	KIF24	347240
7504	NSRP1	84081
7505	LMNA	4000
7506	TSPAN6	7105
7507	SNRPD2	6633
7508	TUBA4A	7277
7509	NAPEPLD	222236
7510	TC2N	123036
7511	GPR180	160897
7512	DENND1C	79958
7513	GPR160	26996
7514	FAM47E-STBD1	100631383
7515	SAP18	10284
7516	NIPSNAP3A	25934
7517	POC1A	25886
7518	PCED1A	64773
7519	IGSF3	3321
7520	SLC6A9	6536
7521	FOCAD	54914
7522	MTA1	9112
7523	MOB4	25843
7524	KCTD11	147040
7525	MYO19	80179
7526	RUNDC3B	154661
7527	VIPR1	7433
7528	DOCK5	80005
7529	SNX24	28966
7530	PTCD3	55037
7531	MANEA	79694
7532	HSPA5	3309
7533	D2HGDH	728294
7534	POU2F2	5452
7535	KIF27	55582
7536	ELL2	22936
7537	GPR82	27197
7538	KDELR2	11014
7539	CCT6B	10693
7540	BRD9	65980
7541	CCDC30	728621
7542	ASAP1	50807
7543	TRAPPC6A	79090
7544	TUB	7275
7545	LRIG3	121227
7546	SLC25A23	79085
7547	FSD1L	83856
7548	AR	367
7549	SLC2A13	114134
7550	BIK	638
7551	F2RL1	2150
7552	GPD1L	23171
7553	PRDX6	9588
7554	SH3TC1	54436
7555	CDC14A	8556
7556	PRKCH	5583
7557	SENP8	123228
7558	CYB5RL	606495
7559	GOLGB1	2804
7560	HERPUD1	9709
7561	AHI1	54806
7562	HIBADH	11112
7563	HOXA1	3198
7564	MCM7	4176
7565	ENOX2	10495
7566	SKI	6497
7567	TPI1	7167
7568	AGAP2	116986
7569	ZNF672	79894
7570	B4GALT4	8702
7571	PODXL2	50512
7572	IPO5	3843
7573	ZNF749	388567
7574	CDON	50937
7575	MCM6	4175
7576	CYB5A	1528
7577	PSMD3	5709
7578	RPS23	6228
7579	ACTN4	81
7580	TMX4	56255
7581	JDP2	122953
7582	CFL2	1073
7583	CXCL16	58191
7584	CLMN	79789
7585	FER	2241
7586	PROSER1	80209
7587	SPHK2	56848
7588	TM4SF1	4071
7589	NEDD4	4734
7590	RPS9	6203
7591	RAP1GAP2	23108
7592	PTPRH	5794
7593	SKIL	6498
7594	RCSD1	92241
7595	HSD3B7	80270
7596	MRAS	22808
7597	PHYH	5264
7598	TRANK1	9881
7599	BAZ2B	29994
7600	CGN	57530
7601	ACADSB	36
7602	SMARCD3	6604
7603	TMEM182	130827
7604	TIMM17B	10245
7605	RASGEF1B	153020
7606	VAV3	10451
7607	SLC1A4	6509
7608	NCOR1	9611
7609	UTP14A	10813
7610	SPECC1	92521
7611	KIAA1549	57670
7612	DNAJC22	79962
7613	ETNK1	55500
7614	TRPC4AP	26133
7615	CLN5	1203
7616	CCDC86	79080
7617	NOS1AP	9722
7618	FNBP1	23048
7619	THNSL1	79896
7620	KBTBD7	84078
7621	KRBA2	124751
7622	UPF3B	65109
7623	NEU1	4758
7624	MAP4K2	5871
7625	SLC37A1	54020
7626	HAUS7	55559
7627	PRCP	5547
7628	AGMAT	79814
7629	METAP1D	254042
7630	WWOX	51741
7631	MED27	9442
7632	ZNF362	149076
7633	UGGT2	55757
7634	L3MBTL3	84456
7635	TTC21A	199223
7636	TUBB	203068
7637	KBTBD3	143879
7638	KLHL31	401265
7639	CACNA2D4	93589
7640	MRPL12	6182
7641	PNPLA4	8228
7642	AMOTL2	51421
7643	CIRBP	1153
7644	ZNF239	8187
7645	SIN3B	23309
7646	SAFB	6294
7647	TDRKH	11022
7648	NAA38	84316
7649	CAPN2	824
7650	C19orf44	84167
7651	ZNF506	440515
7652	ALDH9A1	223
7653	PLCG2	5336
7654	ZNF860	344787
7655	ATP6V0E2	155066
7656	PHKA2	5256
7657	NUSAP1	51203
7658	UBA7	7318
7659	RFXAP	5994
7660	ZCCHC14	23174
7661	RPS6KA6	27330
7662	TPRN	286262
7663	KLHDC4	54758
7664	ZCCHC2	54877
7665	SERPINB9	5272
7666	GDA	9615
7667	MCM8	84515
7668	KHDRBS3	10656
7669	MAFF	23764
7670	FANCM	57697
7671	CEP85L	387119
7672	DHX58	79132
7673	TRPC6	7225
7674	UAP1	6675
7675	ARHGEF25	115557
7676	ABI3	51225
7677	HMGCL	3155
7678	CYTH3	9265
7679	CHEK1	1111
7680	RTKN	6242
7681	AGAP5	729092
7682	PPP6R1	22870
7683	ZNF496	84838
7684	CTSC	1075
7685	FHIT	2272
7686	ATAT1	79969
7687	COL13A1	1305
7688	ILF3	3609
7689	DYNLRB1	83658
7690	TSGA10	80705
7691	PLXND1	23129
7692	CENPK	64105
7693	SPA17	53340
7694	ATIC	471
7695	WNT4	54361
7696	TMOD2	29767
7697	ACP6	51205
7698	ARHGEF1	9138
7699	AP2S1	1175
7700	MIEN1	84299
7701	CASP7	840
7702	PTBP2	58155
7703	CCDC9	26093
7704	SERPINB6	5269
7705	UCK2	7371
7706	THUMPD2	80745
7707	ERGIC1	57222
7708	EFNA1	1942
7709	SRPK1	6732
7710	ZNF670	93474
7711	POLR2J3	548644
7712	MAP3K9	4293
7713	AQP11	282679
7714	IL7	3574
7715	TIMM8A	1678
7716	IRS1	3667
7717	ARL17B	100506084
7718	RNF141	50862
7719	SUMF1	285362
7720	CLK2	1196
7721	ZNF550	162972
7722	TBC1D17	79735
7723	MFRP	83552
7724	CPNE8	144402
7725	ARHGEF6	9459
7726	CPSF1	29894
7727	QSOX2	169714
7728	RHOJ	57381
7729	SPDL1	54908
7730	VPS4B	9525
7731	CLEC4A	50856
7732	ZNF75A	7627
7733	NOD1	10392
7734	NEIL2	252969
7735	RUNX2	860
7736	AAK1	22848
7737	TSPAN12	23554
7738	TMBIM6	7009
7739	APOL4	80832
7740	PRDM8	56978
7741	SMO	6608
7742	CDKL1	8814
7743	ZNF789	285989
7744	NDFIP2	54602
7745	CAPS	828
7746	NCMAP	400746
7747	COX5B	1329
7748	FAIM	55179
7749	TRAPPC9	83696
7750	LAD1	3898
7751	HTATIP2	10553
7752	CCDC134	79879
7753	MAGED1	9500
7754	FAM221A	340277
7755	CDH5	1003
7756	CCDC159	126075
7757	YIF1B	90522
7758	BMF	90427
7759	NR1I2	8856
7760	BCL2L12	83596
7761	IRF9	10379
7762	TMEM204	79652
7763	TCEAL3	85012
7764	ERN2	10595
7765	DAPK2	23604
7766	SRI	6717
7767	GBP2	2634
7768	RALGAPA2	57186
7769	ZNF154	7710
7770	PLCL1	5334
7771	NCAPG2	54892
7772	ZDHHC9	51114
7773	CCDC88C	440193
7774	TSPAN33	340348
7775	LTBP4	8425
7776	LGR4	55366
7777	PBK	55872
7778	POLE	5426
7779	BNIP3L	665
7780	USP53	54532
7781	SEC23B	10483
7782	SUMF2	25870
7783	MICA	100507436
7784	KIF18A	81930
7785	APP	351
7786	CSPP1	79848
7787	MORC2	22880
7788	EXD3	54932
7789	MARCKS	4082
7790	ZNF681	148213
7791	SOD1	6647
7792	NOC4L	79050
7793	ZZEF1	23140
7794	IGF2BP2	10644
7795	GJC1	10052
7796	ENDOD1	23052
7797	DSC2	1824
7798	STAP2	55620
7799	GAPDH	2597
7800	RPL15	6138
7801	KLHL25	64410
7802	RAB32	10981
7803	USP27X	389856
7804	RRAS2	22800
7805	JMJD7	100137047
7806	PPM1K	152926
7807	DUSP14	11072
7808	CCDC8	83987
7809	ALDH1B1	219
7810	MMS22L	253714
7811	PIEZO1	9780
7812	GON4L	54856
7813	RCAN1	1827
7814	HMBOX1	79618
7815	VASH1	22846
7816	ARHGAP31	57514
7817	RNASET2	8635
7818	AK7	122481
7819	GPR63	81491
7820	RBM6	10180
7821	LRP12	29967
7822	TAMM41	132001
7823	SYNE3	161176
7824	SLFN12	55106
7825	HIC1	3090
7826	ETS2	2114
7827	LRSAM1	90678
7828	TRIM16L	147166
7829	ARHGDIA	396
7830	EME2	197342
7831	SGSM2	9905
7832	ZNF569	148266
7833	RPL5	6125
7834	DKC1	1736
7835	POLR2J	5439
7836	DNAL4	10126
7837	TLN2	83660
7838	EHF	26298
7839	IPO4	79711
7840	HOXA4	3201
7841	RABEP2	79874
7842	COPZ1	22818
7843	RASSF4	83937
7844	SNX10	29887
7845	HNRNPUL2	221092
7846	LRCH1	23143
7847	SORD	6652
7848	NRSN2	80023
7849	VPS13B	157680
7850	BBS12	166379
7851	OPN3	23596
7852	ABCC1	4363
7853	ARHGEF17	9828
7854	INMT	11185
7855	EIF5A2	56648
7856	ARHGEF15	22899
7857	ZC2HC1C	79696
7858	EFCAB5	374786
7859	SMG7	9887
7860	CREB3L2	64764
7861	TARBP1	6894
7862	FBXO36	130888
7863	CASP10	843
7864	DOCK9	23348
7865	SPIB	6689
7866	CAD	790
7867	GM2A	2760
7868	TCERG1	10915
7869	TEX30	93081
7870	STXBP6	29091
7871	SERINC2	347735
7872	ADCY7	113
7873	CEBPD	1052
7874	LYPD6	130574
7875	TSPO	706
7876	LRRTM2	26045
7877	CDCA4	55038
7878	FOXF1	2294
7879	GALNT6	11226
7880	NUAK1	9891
7881	DARS2	55157
7882	BOP1	23246
7883	ITGB6	3694
7884	ARMCX4	100131755
7885	IL20RB	53833
7886	TUBA1B	10376
7887	B4GALT6	9331
7888	GLCCI1	113263
7889	TXNRD1	7296
7890	PPIC	5480
7891	NME1	4830
7892	TANC2	26115
7893	ZNF565	147929
7894	ZC2HC1A	51101
7895	RPGR	6103
7896	PAFAH1B3	5050
7897	LAT	27040
7898	SH3PXD2B	285590
7899	SLC44A4	80736
7900	TM7SF2	7108
7901	CIB2	10518
7902	MYSM1	114803
7903	TGFBR2	7048
7904	GAB2	9846
7905	TXLNB	167838
7906	PDK2	5164
7907	HSPBP1	23640
7908	DYNC1H1	1778
7909	TXNL1	9352
7910	CCNG1	900
7911	CKMT1B	1159
7912	OSR2	116039
7913	NCALD	83988
7914	ANGPT1	284
7915	CD9	928
7916	NOP58	51602
7917	NUCKS1	64710
7918	TMEM86A	144110
7919	CCNB2	9133
7920	CCDC40	55036
7921	CCDC85B	11007
7922	RAB39A	54734
7923	ADAMTSL4	54507
7924	ZNF169	169841
7925	EIF3E	3646
7926	ALCAM	214
7927	DEDD2	162989
7928	RPL7A	6130
7929	FAM120C	54954
7930	G6PC3	92579
7931	NOP14	8602
7932	SLC8A1	6546
7933	ABCC5	10057
7934	SPATA7	55812
7935	CLCN6	1185
7936	LGALS3	3958
7937	MRFAP1	93621
7938	USP13	8975
7939	TGFB1I1	7041
7940	TUBB6	84617
7941	FRYL	285527
7942	AS3MT	57412
7943	SULT1A1	6817
7944	RNF128	79589
7945	KAT2B	8850
7946	ZNF587	84914
7947	ZNF570	148268
7948	ACADM	34
7949	PAK4	10298
7950	SLC35E4	339665
7951	ACTRT3	84517
7952	OSMR	9180
7953	ECH1	1891
7954	GATA3	2625
7955	CDKN2D	1032
7956	DCTPP1	79077
7957	ZNF287	57336
7958	ARRDC4	91947
7959	ITPRIP	85450
7960	RAB34	83871
7961	DPY19L3	147991
7962	BOLA1	51027
7963	ZFPM1	161882
7964	PCM1	5108
7965	ZNF521	25925
7966	RIN3	79890
7967	ZNF785	146540
7968	TOP1	7150
7969	MCAM	4162
7970	LXN	56925
7971	PGK1	5230
7972	TET1	80312
7973	OXCT1	5019
7974	PLEC	5339
7975	C5	727
7976	A4GALT	53947
7977	SYDE1	85360
7978	FRRS1	391059
7979	ARSB	411
7980	IRF8	3394
7981	SLC7A1	6541
7982	RAB4A	5867
7983	CXADR	1525
7984	WDHD1	11169
7985	SPINT2	10653
7986	PTPN14	5784
7987	STAU1	6780
7988	BMP8B	656
7989	ITGA7	3679
7990	CDK5RAP3	80279
7991	PIK3CD	5293
7992	ILF2	3608
7993	SLIT3	6586
7994	RFX3	5991
7995	LEPR	3953
7996	PATL2	197135
7997	TRIM39-RPP21	202658
7998	STPG1	90529
7999	VGLL4	9686
8000	SLC30A10	55532
8001	CAV1	857
8002	CDKN2C	1031
8003	TMEM106B	54664
8004	IGSF9	57549
8005	HDAC10	83933
8006	RFX2	5990
8007	FXYD5	53827
8008	ACVR2B	93
8009	HMBS	3145
8010	HNRNPC	3183
8011	RAB11B	9230
8012	SH2B3	10019
8013	POLR2A	5430
8014	P2RY1	5028
8015	GALNT3	2591
8016	ZNF707	286075
8017	DGKQ	1609
8018	MOCS1	4337
8019	FAM20A	54757
8020	RPS24	6229
8021	CTSH	1512
8022	CA12	771
8023	IRAK1	3654
8024	ST6GALNAC3	256435
8025	ZNF596	169270
8026	PRRC2C	23215
8027	PLCD3	113026
8028	TGIF1	7050
8029	ATP9A	10079
8030	CKS2	1164
8031	PIGP	51227
8032	CLCN3	1182
8033	CDS1	1040
8034	HERC2	8924
8035	STX2	2054
8036	ADAT2	134637
8037	TTC7B	145567
8038	GCNT1	2650
8039	TNFSF12-TNFSF13	407977
8040	FMNL2	114793
8041	PARPBP	55010
8042	ME2	4200
8043	TRIM66	9866
8044	EML6	400954
8045	ACVR1C	130399
8046	CCDC149	91050
8047	CEP95	90799
8048	TNFAIP8L2-SCNM1	100534012
8049	TCP11L2	255394
8050	KIF22	3835
8051	RNF152	220441
8052	RAB43	339122
8053	UCKL1	54963
8054	CACNA2D1	781
8055	GOLGA8M	653720
8056	MIA3	375056
8057	NEIL1	79661
8058	ADAM22	53616
8059	NCR3LG1	374383
8060	PLAGL2	5326
8061	RAD51AP1	10635
8062	PNKD	25953
8063	ACTL10	170487
8064	PLEKHH1	57475
8065	ACOT8	10005
8066	BCL11A	53335
8067	RPLP0	6175
8068	POMZP3	22932
8069	ADAM15	8751
8070	NCOA6	23054
8071	TRAF1	7185
8072	SOX13	9580
8073	CLDN15	24146
8074	ZNF165	7718
8075	ADAMTS10	81794
8076	SLC7A6	9057
8077	SRGAP2	23380
8078	DDX51	317781
8079	LMNB1	4001
8080	ZNF829	374899
8081	MAMDC4	158056
8082	DENND2C	163259
8083	ETFDH	2110
8084	C1GALT1C1	29071
8085	DSCC1	79075
8086	KHK	3795
8087	C21orf58	54058
8088	HDAC1	3065
8089	ZNF598	90850
8090	THOP1	7064
8091	PRKG2	5593
8092	GNG10	2790
8093	GPATCH4	54865
8094	MSN	4478
8095	NOD2	64127
8096	CABLES1	91768
8097	NPR1	4881
8098	RANGAP1	5905
8099	WDR31	114987
8100	ZNF546	339327
8101	ZNF460	10794
8102	RAB11FIP1	80223
8103	ABCC4	10257
8104	FCHO1	23149
8105	TRIM15	89870
8106	RPL32	6161
8107	KANK1	23189
8108	LRRC8C	84230
8109	FAM89A	375061
8110	QSER1	79832
8111	AHDC1	27245
8112	DHCR7	1717
8113	SHKBP1	92799
8114	PARP1	142
8115	CAT	847
8116	TMEM107	84314
8117	SORCS1	114815
8118	RPS12	6206
8119	TAF1A	9015
8120	GCFC2	6936
8121	RARG	5916
8122	TUBAL3	79861
8123	EBP	10682
8124	OVCA2	124641
8125	TAF1C	9013
8126	ANKRD10	55608
8127	ZNF366	167465
8128	RPS10	6204
8129	FAM135A	57579
8130	STK36	27148
8131	BTLA	151888
8132	DMPK	1760
8133	BLVRB	645
8134	DCUN1D2	55208
8135	PNP	4860
8136	BCL2	596
8137	MAPK3	5595
8138	GRIP1	23426
8139	FSIP1	161835
8140	TNFAIP2	7127
8141	CHAF1A	10036
8142	DLG2	1740
8143	PFKFB4	5210
8144	RAB30	27314
8145	SETD1B	23067
8146	GNAI1	2770
8147	DBNDD2	55861
8148	HOXA10	3206
8149	HNRNPH1	3187
8150	ANKS6	203286
8151	GPRC5B	51704
8152	RAB20	55647
8153	PIWIL2	55124
8154	BRIP1	83990
8155	SEMA6B	10501
8156	PRAF2	11230
8157	IDUA	3425
8158	TNXB	7148
8159	ABCD1	215
8160	CDK11B	984
8161	SLC25A25	114789
8162	NFAM1	150372
8163	BLOC1S4	55330
8164	ZNF844	284391
8165	ATP2B4	493
8166	ESD	2098
8167	GTPBP3	84705
8168	ENTPD1	953
8169	PERP	64065
8170	DEPDC1	55635
8171	LOXL3	84695
8172	ZNF304	57343
8173	SLC22A15	55356
8174	ARHGAP9	64333
8175	APOBEC3C	27350
8176	RANBP17	64901
8177	ISG20	3669
8178	PPRC1	23082
8179	ZNF318	24149
8180	ARHGEF3	50650
8181	RCC1	1104
8182	CEP152	22995
8183	ARHGAP30	257106
8184	TXN	7295
8185	CREB3L1	90993
8186	MGAM	8972
8187	STIL	6491
8188	TRIM36	55521
8189	ALPL	249
8190	PHLPP2	23035
8191	TLCD1	116238
8192	CDH6	1004
8193	PLVAP	83483
8194	GPSM1	26086
8195	SLC2A5	6518
8196	ACOX1	51
8197	TNFRSF25	8718
8198	PGR	5241
8199	TMEM231	79583
8200	DYRK1B	9149
8201	PLB1	151056
8202	MRI1	84245
8203	SPEF2	79925
8204	GALNT1	2589
8205	POLA2	23649
8206	CXCR4	7852
8207	RPS3	6188
8208	ITGB7	3695
8209	B3GNT9	84752
8210	TMTC4	84899
8211	GLYCTK	132158
8212	TBL1X	6907
8213	ZFYVE28	57732
8214	RDX	5962
8215	DLGAP4	22839
8216	SLC39A10	57181
8217	SAC3D1	29901
8218	ACSS2	55902
8219	POLM	27434
8220	PINK1	65018
8221	COMMD6	170622
8222	IKZF2	22807
8223	SLC11A2	4891
8224	RRP7A	27341
8225	LRRC23	10233
8226	SAFB2	9667
8227	RCN1	5954
8228	NAPA	8775
8229	UQCRH	7388
8230	ZXDA	7789
8231	VWA1	64856
8232	ANAPC2	29882
8233	BBC3	27113
8234	ATP6V1E2	90423
8235	USP12	219333
8236	SPRYD7	57213
8237	HMGA1	3159
8238	ANP32B	10541
8239	TIE1	7075
8240	GTF2H2	2966
8241	CSPG4	1464
8242	SH3PXD2A	9644
8243	ABCA7	10347
8244	VNN2	8875
8245	BDP1	55814
8246	KSR1	8844
8247	LGALS9	3965
8248	C1orf116	79098
8249	TAP1	6890
8250	C11orf52	91894
8251	BCL6	604
8252	POLN	353497
8253	AP1S3	130340
8254	KIF7	374654
8255	IFITM2	10581
8256	CTNNB1	1499
8257	NAAA	27163
8258	RTKN2	219790
8259	WIPI1	55062
8260	TNK2	10188
8261	AGTRAP	57085
8262	FBXO32	114907
8263	SQLE	6713
8264	TLR6	10333
8265	SPAG1	6674
8266	EGFL7	51162
8267	MOB3B	79817
8268	APOL2	23780
8269	NPM3	10360
8270	JAK2	3717
8271	LAMTOR2	28956
8272	CAPN12	147968
8273	UBB	7314
8274	TLR5	7100
8275	UNC5B	219699
8276	SH3BGRL2	83699
8277	SLC43A2	124935
8278	PLEKHB1	58473
8279	MPZ	4359
8280	ABCC10	89845
8281	HAPLN1	1404
8282	BLM	641
8283	G6PD	2539
8284	STEAP2	261729
8285	SAMD15	161394
8286	TUBB4B	10383
8287	NFATC4	4776
8288	JMJD7-PLA2G4B	8681
8289	PITPNB	23760
8290	UPF3A	65110
8291	ZNF215	7762
8292	EHD3	30845
8293	RPSA	3921
8294	ROBO4	54538
8295	KCNK1	3775
8296	CLIP3	25999
8297	AGER	177
8298	ASAP3	55616
8299	TTK	7272
8300	SETBP1	26040
8301	CPQ	10404
8302	ZWINT	11130
8303	ZRANB3	84083
8304	NID2	22795
8305	ANGPT2	285
8306	CCNDBP1	23582
8307	TAF15	8148
8308	UAP1L1	91373
8309	TRIM3	10612
8310	RBM44	375316
8311	SLFN12L	100506736
8312	PPAN	56342
8313	ADNP	23394
8314	ZNF396	252884
8315	DNAH3	55567
8316	RPS25	6230
8317	CCNL2	81669
8318	NAA16	79612
8319	ANKDD1B	728780
8320	NBPF9	400818
8321	ACSF2	80221
8322	ZNF671	79891
8323	IKBKE	9641
8324	HUWE1	10075
8325	DOK3	79930
8326	KITLG	4254
8327	ZNF326	284695
8328	KCNJ2	3759
8329	PAPLN	89932
8330	ZMAT3	64393
8331	MICALL2	79778
8332	ITPR1	3708
8333	FZD8	8325
8334	ANKRD6	22881
8335	SLC52A3	113278
8336	CCRL2	9034
8337	LRCH2	57631
8338	GOLGA4	2803
8339	SCCPDH	51097
8340	ICAM2	3384
8341	ACOT1	641371
8342	TBKBP1	9755
8343	IL2RB	3560
8344	AURKA	6790
8345	NFATC1	4772
8346	UNC13D	201294
8347	ZCCHC24	219654
8348	TCIRG1	10312
8349	CKMT1A	548596
8350	SLC29A1	2030
8351	LYPD6B	130576
8352	VAV1	7409
8353	BTD	686
8354	HIP1	3092
8355	KCNN3	3782
8356	RHOH	399
8357	SLC4A5	57835
8358	FAM107A	11170
8359	LRRC37A	9884
8360	VAT1L	57687
8361	FLI1	2313
8362	SV2A	9900
8363	RPS27L	51065
8364	ASTN2	23245
8365	HMGB1	3146
8366	FES	2242
8367	EPN3	55040
8368	ALDH2	217
8369	RPS8	6202
8370	TPD52L1	7164
8371	FAM118A	55007
8372	HMMR	3161
8373	SLC15A3	51296
8374	SPATA20	64847
8375	SMC2	10592
8376	ACSS3	79611
8377	TUBGCP4	27229
8378	NPHP1	4867
8379	RASA4	10156
8380	TMEM26	219623
8381	MRGPRF	116535
8382	RRS1	23212
8383	MXD1	4084
8384	PDE8B	8622
8385	MIER1	57708
8386	VPS13A	23230
8387	KATNB1	10300
8388	C18orf32	497661
8389	PTGER4	5734
8390	SRRM1	10250
8391	CEP68	23177
8392	PPFIBP1	8496
8393	ATAD2	29028
8394	NEXN	91624
8395	SDCCAG8	10806
8396	ZNF286B	729288
